IID	Region	FirstAA	LastAA	Closest	PcntC	BestAvg	PcntAvg	BestOdds	OddsB	2ndBestOdds	Odds2B	BestOddsInf	OddsBInf	2ndBestOddsInf	Odds2ndBInf	C	A	Odds	OddsInf	Call
290867	Europe	1	335	X03	4.6	X03	5.1	B	-59	B	-69	B	-4	X03	-7	X03	X03	B	B	B
290867	Europe	1	335	X03	4.6	X03	5.1	B	-59	B	-69	B	-4	X03	-7	X03	X03	B	B	B
290869	Europe	1	335	X03	4.3	X03	4.7	B	-47	B	-59	B	-8	B	-11	X03	X03	B	B	B
290869	Europe	1	335	X03	4.3	X03	4.7	B	-47	B	-59	B	-8	B	-11	X03	X03	B	B	B
290883	Europe	1	335	X03	4.4	X03	5	B	-51	B	-69	B	-10	B	-14	X03	X03	B	B	B
290883	Europe	1	335	X03	4.4	X03	5	B	-51	B	-69	B	-10	B	-14	X03	X03	B	B	B
290885	Europe	1	335	X03	6	X03	7	B	-73	B	-91	B	-8	X19	-10	X03	X03	B	B	B
290885	Europe	1	335	X03	6	X03	7	B	-73	B	-91	B	-8	X19	-10	X03	X03	B	B	B
290895	Europe	1	335	X03	5	X03	5.9	B	-62	B	-75	B	-9	B	-15	X03	X03	B	B	B
290895	Europe	1	335	X03	5	X03	5.9	B	-62	B	-75	B	-9	B	-15	X03	X03	B	B	B
290897	Europe	1	335	X03	4.8	X03	5.4	B	-59	B	-65	B	-6	B	-9	X03	X03	B	B	B
290897	Europe	1	335	X03	4.8	X03	5.4	B	-59	B	-65	B	-6	B	-9	X03	X03	B	B	B
290929	Europe	1	335	X03	5	X03	5.8	B	-60	B	-75	B	-8	X03	-11	X03	X03	B	B	B
290929	Europe	1	335	X03	5	X03	5.8	B	-60	B	-75	B	-8	X03	-11	X03	X03	B	B	B
290941	Europe	1	335	X03	4.6	X03	5.3	B	-58	B	-67	B	-9	X03	-14	X03	X03	B	B	B
290941	Europe	1	335	X03	4.6	X03	5.3	B	-58	B	-67	B	-9	X03	-14	X03	X03	B	B	B
290953	Europe	1	335	X03	4.6	X03	5.3	B	-55	B	-64	B	-6	B	-9	X03	X03	B	B	B
290953	Europe	1	335	X03	4.6	X03	5.3	B	-55	B	-64	B	-6	B	-9	X03	X03	B	B	B
290969	Europe	1	335	X03	5.5	X03	6	B	-65	B	-73	B	-7	B	-8	X03	X03	B	B	B
290969	Europe	1	335	X03	5.5	X03	6	B	-65	B	-73	B	-7	B	-8	X03	X03	B	B	B
290971	Europe	1	335	X03	5.3	X03	6.1	B	-78	B	-87	B	-7	X03	-10	X03	X03	B	B	B
290971	Europe	1	335	X03	5.3	X03	6.1	B	-78	B	-87	B	-7	X03	-10	X03	X03	B	B	B
290973	Europe	1	335	X03	5.5	X03	6	B	-54	B	-77	B	-8	B	-10	X03	X03	B	B	B
290973	Europe	1	335	X03	5.5	X03	6	B	-54	B	-77	B	-8	B	-10	X03	X03	B	B	B
290975	Europe	1	335	X03	5.6	X03	6.2	B	-64	X12	-81	B	-15	B	-20	X03	X03	B	B	B
290975	Europe	1	335	X03	5.6	X03	6.2	B	-64	X12	-81	B	-15	B	-20	X03	X03	B	B	B
290981	Europe	1	335	X03	3.7	X03	4.5	B	-32	X12	-44	B	-7	B	-12	X03	X03	B	B	B
290981	Europe	1	335	X03	3.7	X03	4.5	B	-32	X12	-44	B	-7	B	-12	X03	X03	B	B	B
290983	Europe	1	335	X03	5.2	X03	6	B	-69	B	-74	B	-6	B	-7	X03	X03	B	B	B
290983	Europe	1	335	X03	5.2	X03	6	B	-69	B	-74	B	-6	B	-7	X03	X03	B	B	B
291001	Europe	1	335	X03	4.3	X03	5.2	B	-48	B	-65	B	-11	X12	-20	X03	X03	B	B	B
291001	Europe	1	335	X03	4.3	X03	5.2	B	-48	B	-65	B	-11	X12	-20	X03	X03	B	B	B
291003	Europe	1	335	X03	5.6	X03	6.2	B	-73	B	-86	B	-7	B	-12	X03	X03	B	B	B
291003	Europe	1	335	X03	5.6	X03	6.2	B	-73	B	-86	B	-7	B	-12	X03	X03	B	B	B
291031	Europe	1	335	X03	4.1	X03	4.7	B	-43	B	-54	B	-9	B	-14	X03	X03	B	B	B
291031	Europe	1	335	X03	4.1	X03	4.7	B	-43	B	-54	B	-9	B	-14	X03	X03	B	B	B
291045	Europe	1	335	X03	4.4	X03	5	B	-55	B	-64	B	-6	X03	-9	X03	X03	B	B	B
291045	Europe	1	335	X03	4.4	X03	5	B	-55	B	-64	B	-6	X03	-9	X03	X03	B	B	B
291061	Europe	1	335	X03	9.1	X03	9.5	B	-133	B	-135	B	-2	B	-3	X03	X03	B	B	B
291061	Europe	1	335	X03	9.1	X03	9.5	B	-133	B	-135	B	-2	B	-3	X03	X03	B	B	B
291073	Europe	1	335	X03	5	X03	5.8	B	-71	B	-85	B	-6	X03	-9	X03	X03	B	B	B
291073	Europe	1	335	X03	5	X03	5.8	B	-71	B	-85	B	-6	X03	-9	X03	X03	B	B	B
291083	Europe	1	335	X03	4.5	X03	5	B	-50	B	-63	B	-6	X03	-9	X03	X03	B	B	B
291083	Europe	1	335	X03	4.5	X03	5	B	-50	B	-63	B	-6	X03	-9	X03	X03	B	B	B
291089	Europe	1	335	X03	5.1	X03	5.9	B	-61	B	-75	B	-9	B	-14	X03	X03	B	B	B
291089	Europe	1	335	X03	5.1	X03	5.9	B	-61	B	-75	B	-9	B	-14	X03	X03	B	B	B
291093	Europe	1	335	X03	5.6	X03	6.2	B	-73	B	-86	B	-6	B	-11	X03	X03	B	B	B
291093	Europe	1	335	X03	5.6	X03	6.2	B	-73	B	-86	B	-6	B	-11	X03	X03	B	B	B
291121	Europe	1	335	X03	5.2	X03	5.8	B	-54	B	-69	B	-10	B	-12	X03	X03	B	B	B
291121	Europe	1	335	X03	5.2	X03	5.8	B	-54	B	-69	B	-10	B	-12	X03	X03	B	B	B
260782	Asia	30	247	X03	5.8	X03	6.3	B	-49	X03	-53	X03	-2	B	-8	X03	X03	B	X03	U
267181	Europe	40	247	X03	4.1	X03	4.3	B	-24	B	-37	X03	-4	B	-6	X03	X03	B	X03	U
267240	Europe	39	238	X03	5.2	X03	5.8	B	-46	B	-54	X03	-8	B	-8	X03	X03	B	X03	U
269817	Europe	40	238	X03	6	X03	6.5	B	-55	X03	-60	X03	-2	B	-6	X03	X03	B	X03	U
270143	Europe	40	238	X03	5	X03	5.7	B	-43	B	-54	X03	-8	B	-9	X03	X03	B	X03	U
270352	Europe	40	238	X03	3.6	X03	4.2	B	-36	X03	-40	X03	-7	B	-8	X03	X03	B	X03	U
270609	Europe	40	237	X03	4	X03	4.8	B	-35	B	-47	X03	-7	B	-8	X03	X03	B	X03	U
270638	Europe	40	238	X03	5	X03	5.7	B	-43	B	-54	X03	-8	B	-9	X03	X03	B	X03	U
272000	Europe	40	238	X03	5.4	X03	5.8	B	-50	B	-60	X03	-6	B	-6	X03	X03	B	X03	U
272712	Europe	1	341	X03	3.1	X03	3.8	B	-53	X03	-54	X03	-7	B	-7	X03	X03	B	X03	U
273664	Europe	1	335	X03	3.7	X03	4.2	B	-45	B	-59	X03	-7	B	-8	X03	X03	B	X03	U
289771	Europe	1	335	X03	4.8	X03	5.2	B	-67	B	-79	X03	-7	B	-7	X03	X03	B	X03	U
290357	Europe	1	335	X03	4.1	X03	4.6	B	-59	B	-66	X03	-6	B	-8	X03	X03	B	X03	U
247689	Europe	1	241	X03	2.3	X03	2.9	X03	-32	B	-57	X03	-11	B	-15	X03	X03	X03	X03	X03
251131	Europe	38	247	X03	3.6	X03	4.2	X03	-42	B	-42	X03	-2	B	-7	X03	X03	X03	X03	X03
251287	Europe	38	247	X03	3	X03	3.8	X03	-38	B	-39	X03	-9	B	-11	X03	X03	X03	X03	X03
253114	Asia	30	247	X03	4.3	X03	4.8	X03	-40	B	-43	X03	-5	B	-7	X03	X03	X03	X03	X03
253156	Asia	38	247	X03	3	X03	3.5	X03	-38	B	-44	X03	0	B	-6	X03	X03	X03	X03	X03
253330	Asia	38	247	X03	1.8	X03	2.5	X03	-24	B	-29	X03	-5	B	-9	X03	X03	X03	X03	X03
253370	Asia	38	247	X03	2.8	X03	3.2	X03	-30	B	-36	X03	0	B	-6	X03	X03	X03	X03	X03
258158	Asia	38	247	X03	2.1	X03	2.5	X03	-22	B	-32	X03	-1	B	-7	X03	X03	X03	X03	X03
260624	Asia	35	247	X03	2.4	X03	3	X03	-18	B	-42	X03	0	B	-7	X03	X03	X03	X03	X03
260798	Asia	30	247	X03	6.5	X03	7	X03	-62	B	-62	X03	-4	B	-8	X03	X03	X03	X03	X03
270482	Europe	40	238	X03	3.1	X03	3.8	X03	-32	B	-35	X03	-2	B	-7	X03	X03	X03	X03	X03
271473	Europe	40	238	X03	2.8	X03	3.2	X03	-28	B	-34	X03	-6	B	-9	X03	X03	X03	X03	X03
273696	Europe	1	328	X03	1.9	X03	2.6	X03	-34	B	-66	X03	-5	B	-12	X03	X03	X03	X03	X03
274040	Asia	30	247	X03	4.7	X03	5.2	X03	-40	B	-63	X03	0	B	-6	X03	X03	X03	X03	X03
251146	Europe	38	246	X04	4.1	X04	4.9	X04	-42	X18	-61	X04	-8	X09	-15	X04	X04	X04	X04	X04
251172	Europe	38	246	X04	3	X04	3.7	X04	-28	X18	-50	X04	-14	X09	-22	X04	X04	X04	X04	X04
257614	Central Africa	1	257	X04	4.9	X04	5.6	X04	-54	X18	-62	X04	-8	X18	-19	X04	X04	X04	X04	X04
266164	Europe	38	247	X04	1.5	X04	3.5	X04	-26	X09	-69	X04	-6	X09	-20	X04	X04	X04	X04	X04
267693	Europe	38	246	X04	5.6	X04	6.5	X04	-34	X09	-69	X04	-8	X09	-20	X04	X04	X04	X04	X04
267771	Europe	38	246	X04	4.6	X04	5.4	X04	-37	X18	-67	X04	-7	X09	-19	X04	X04	X04	X04	X04
259178	North America	1	334	X05	1.8	X05	1.8	X05	-67	F	-112	X05	-6	F	-23	X05	X05	X05	X05	X05
259356	North America	1	335	X05	0	X05	0	X05	-64	F	-110	X05	-3	F	-18	X05	X05	X05	X05	X05
259412	North America	1	335	X05	0.5	X05	0.5	X05	-52	F	-102	X05	-4	F	-19	X05	X05	X05	X05	X05
261160	Central Africa	1	301	X05	7	X05	7	X05	-77	F	-90	X05	-13	D	-23	X05	X05	X05	X05	X05
287831	SSEA	1	300	X06	6.7	X25	8.3	A	-82	X09	-87	A	-19	X02	-22	X06	X25	A	A	U
257890	West Africa	1	335	X06	5	X43	6.1	G	-52	X06	-58	G	-21	X06	-24	X06	X43	G	G	U
257632	Central Africa	1	257	X06	5.6	X06	7.5	X02	-56	X06	-62	X02	-19	X06	-21	X06	X06	X02	X02	U
258418	West Africa	1	266	X06	6.6	X06	8.3	X02	-78	X06	-82	X02	-14	X06	-18	X06	X06	X02	X02	U
272130	Europe	1	322	X06	5	X06	7.6	X06	-74	X02	-76	X02	-26	X06	-27	X06	X06	X06	X02	U
272214	Europe	1	335	X06	5.6	X06	8	X06	-81	X02	-83	X02	-26	X06	-26	X06	X06	X06	X02	U
247401	Europe	1	241	X06	2.4	X06	5.9	X06	-28	X45	-68	X06	-7	H	-27	X06	X06	X06	X06	X06
247403	Europe	1	241	X06	2.4	X06	5.8	X06	-27	G	-63	X06	-6	G	-23	X06	X06	X06	X06	X06
247407	Europe	1	241	X06	1.4	X06	4.9	X06	-19	G	-55	X06	-3	H	-25	X06	X06	X06	X06	X06
247409	Europe	1	241	X06	1.5	X06	5.3	X06	-21	G	-67	X06	-3	H	-25	X06	X06	X06	X06	X06
247413	Europe	1	241	X06	1.7	X06	4.9	X06	-18	G	-54	X06	-3	H	-24	X06	X06	X06	X06	X06
247415	Europe	1	241	X06	2	X06	5.3	X06	-22	G	-61	X06	-3	H	-23	X06	X06	X06	X06	X06
247417	Europe	1	241	X06	2.1	X06	5.7	X06	-26	G	-65	X06	-7	X02	-25	X06	X06	X06	X06	X06
247419	Europe	1	241	X06	1.7	X06	4.9	X06	-18	G	-57	X06	-6	D	-26	X06	X06	X06	X06	X06
247421	Europe	1	241	X06	2	X06	5.2	X06	-23	G	-66	X06	-4	H	-24	X06	X06	X06	X06	X06
247423	Europe	1	241	X06	2.5	X06	5.8	X06	-29	G	-73	X06	-2	X45	-21	X06	X06	X06	X06	X06
247425	Europe	1	241	X06	1.3	X06	5.1	X06	-19	G	-59	X06	-3	G	-23	X06	X06	X06	X06	X06
247427	Europe	1	241	X06	2.1	X06	5.2	X06	-23	G	-63	X06	-3	G	-25	X06	X06	X06	X06	X06
247429	Europe	1	241	X06	1.8	X06	4.8	X06	-18	G	-57	X06	-4	G	-26	X06	X06	X06	X06	X06
247431	Europe	1	241	X06	1.8	X06	5.3	X06	-22	G	-66	X06	-3	H	-24	X06	X06	X06	X06	X06
247433	Europe	1	241	X06	2.1	X06	5.4	X06	-22	H	-64	X06	-3	H	-24	X06	X06	X06	X06	X06
247435	Europe	1	241	X06	2.5	X06	5.3	X06	-23	G	-62	X06	-8	D	-24	X06	X06	X06	X06	X06
247437	Europe	1	241	X06	1.7	X06	5.2	X06	-20	G	-63	X06	-2	H	-23	X06	X06	X06	X06	X06
247439	Europe	1	241	X06	2.4	X06	5.6	X06	-30	G	-70	X06	-2	X45	-23	X06	X06	X06	X06	X06
247441	Europe	1	241	X06	2.6	X06	5.7	X06	-29	G	-63	X06	-5	H	-24	X06	X06	X06	X06	X06
247443	Europe	1	241	X06	2.5	X06	5.6	X06	-26	X45	-64	X06	-6	X45	-23	X06	X06	X06	X06	X06
247445	Europe	1	241	X06	1.8	X06	5	X06	-20	G	-56	X06	-5	G	-26	X06	X06	X06	X06	X06
247447	Europe	1	241	X06	2.6	X06	5.7	X06	-29	G	-67	X06	-6	D	-25	X06	X06	X06	X06	X06
247449	Europe	1	241	X06	2.6	X06	5.9	X06	-29	G	-66	X06	-3	H	-24	X06	X06	X06	X06	X06
247451	Europe	1	241	X06	2.4	X06	5.4	X06	-24	G	-62	X06	-4	H	-25	X06	X06	X06	X06	X06
247453	Europe	1	241	X06	2.9	X06	5.5	X06	-28	G	-60	X06	-7	D	-26	X06	X06	X06	X06	X06
247455	Europe	1	241	X06	1.8	X06	5.4	X06	-24	G	-67	X06	-2	X45	-23	X06	X06	X06	X06	X06
247457	Europe	1	241	X06	2.1	X06	5.3	X06	-22	G	-63	X06	-3	H	-24	X06	X06	X06	X06	X06
247459	Europe	1	241	X06	3.1	X06	5.8	X06	-30	H	-67	X06	-5	H	-23	X06	X06	X06	X06	X06
247461	Europe	1	241	X06	1.8	X06	5.5	X06	-26	H	-65	X06	-6	H	-23	X06	X06	X06	X06	X06
247463	Europe	1	241	X06	2.1	X06	5.2	X06	-21	G	-62	X06	-2	X45	-21	X06	X06	X06	X06	X06
247465	Europe	1	241	X06	2.2	X06	5.1	X06	-22	G	-59	X06	-3	X45	-23	X06	X06	X06	X06	X06
247467	Europe	1	241	X06	2.5	X06	5.4	X06	-25	G	-65	X06	-5	X02	-25	X06	X06	X06	X06	X06
247469	Europe	1	241	X06	1.5	X06	5.3	X06	-20	G	-64	X06	-3	X45	-24	X06	X06	X06	X06	X06
247471	Europe	1	241	X06	2.2	X06	4.9	X06	-19	G	-56	X06	-5	H	-24	X06	X06	X06	X06	X06
247473	Europe	1	241	X06	1.7	X06	5.2	X06	-21	G	-62	X06	-5	D	-25	X06	X06	X06	X06	X06
247475	Europe	1	241	X06	1.7	X06	4.8	X06	-16	G	-58	X06	-3	H	-24	X06	X06	X06	X06	X06
247477	Europe	1	241	X06	1.3	X06	4.8	X06	-17	G	-59	X06	-3	H	-24	X06	X06	X06	X06	X06
247481	Europe	1	241	X06	2.8	X06	6.1	X06	-33	G	-70	X06	-5	D	-25	X06	X06	X06	X06	X06
247483	Europe	1	241	X06	1.1	X06	4.3	X06	-12	G	-53	X06	-3	H	-24	X06	X06	X06	X06	X06
247485	Europe	1	241	X06	1.8	X06	5	X06	-18	D	-58	X06	-3	H	-24	X06	X06	X06	X06	X06
247487	Europe	1	241	X06	1.5	X06	4.9	X06	-19	H	-58	X06	-4	H	-22	X06	X06	X06	X06	X06
247489	Europe	1	241	X06	2.4	X06	5.5	X06	-24	X02	-69	X06	-4	H	-24	X06	X06	X06	X06	X06
247491	Europe	1	241	X06	2.6	X06	5.3	X06	-25	G	-62	X06	-3	G	-25	X06	X06	X06	X06	X06
247493	Europe	1	241	X06	2	X06	5.4	X06	-23	G	-66	X06	-3	G	-23	X06	X06	X06	X06	X06
247495	Europe	1	241	X06	2	X06	5.5	X06	-26	G	-62	X06	-2	H	-23	X06	X06	X06	X06	X06
247497	Europe	1	241	X06	1.8	X06	5	X06	-21	G	-64	X06	-2	H	-24	X06	X06	X06	X06	X06
247499	Europe	1	241	X06	2.8	X06	5.6	X06	-26	G	-66	X06	-5	H	-25	X06	X06	X06	X06	X06
247501	Europe	1	241	X06	2.2	X06	4.9	X06	-20	G	-57	X06	-5	D	-25	X06	X06	X06	X06	X06
247503	Europe	1	241	X06	2.8	X06	5.6	X06	-27	G	-63	X06	-3	X02	-22	X06	X06	X06	X06	X06
247505	Europe	1	241	X06	2.1	X06	5.3	X06	-25	G	-67	X06	-4	H	-24	X06	X06	X06	X06	X06
247507	Europe	1	241	X06	1.7	X06	5.1	X06	-19	G	-61	X06	-5	X45	-25	X06	X06	X06	X06	X06
247509	Europe	1	241	X06	2.8	X06	5.7	X06	-29	G	-65	X06	-5	X02	-22	X06	X06	X06	X06	X06
247511	Europe	1	241	X06	2.8	X06	6.4	X06	-33	G	-74	X06	-5	G	-23	X06	X06	X06	X06	X06
247513	Europe	1	241	X06	2.5	X06	5.4	X06	-26	G	-60	X06	-4	X45	-23	X06	X06	X06	X06	X06
247515	Europe	1	241	X06	2.5	X06	5.5	X06	-25	G	-62	X06	-9	X19	-26	X06	X06	X06	X06	X06
247517	Europe	1	241	X06	1.8	X06	5	X06	-20	G	-60	X06	-2	H	-24	X06	X06	X06	X06	X06
247519	Europe	1	241	X06	1.5	X06	4.8	X06	-18	H	-59	X06	-5	H	-23	X06	X06	X06	X06	X06
247521	Europe	1	241	X06	2	X06	5.5	X06	-22	G	-65	X06	-5	X02	-22	X06	X06	X06	X06	X06
247525	Europe	1	241	X06	3.5	X06	5.8	X06	-31	G	-61	X06	-7	G	-22	X06	X06	X06	X06	X06
247527	Europe	1	241	X06	1.3	X06	4.8	X06	-15	G	-61	X06	-3	H	-23	X06	X06	X06	X06	X06
247529	Europe	1	241	X06	2	X06	4.8	X06	-18	G	-58	X06	-2	H	-24	X06	X06	X06	X06	X06
247531	Europe	1	241	X06	2	X06	4.8	X06	-21	G	-57	X06	-2	H	-24	X06	X06	X06	X06	X06
247533	Europe	1	241	X06	1.8	X06	4.9	X06	-21	G	-60	X06	-2	X45	-23	X06	X06	X06	X06	X06
247537	Europe	1	241	X06	1.8	X06	5.2	X06	-23	G	-62	X06	-3	G	-24	X06	X06	X06	X06	X06
247539	Europe	1	241	X06	1.5	X06	5.2	X06	-21	G	-65	X06	-2	G	-23	X06	X06	X06	X06	X06
247541	Europe	1	241	X06	2.2	X06	5.4	X06	-23	G	-63	X06	-2	X45	-23	X06	X06	X06	X06	X06
247543	Europe	1	241	X06	1.8	X06	5.1	X06	-22	H	-65	X06	-4	H	-23	X06	X06	X06	X06	X06
247545	Europe	1	241	X06	3.5	X06	6.4	X06	-34	D	-75	X06	-4	X45	-24	X06	X06	X06	X06	X06
247547	Europe	1	241	X06	1.8	X06	5.2	X06	-19	G	-62	X06	-4	H	-25	X06	X06	X06	X06	X06
247549	Europe	1	241	X06	2.6	X06	5.4	X06	-29	G	-63	X06	-5	D	-25	X06	X06	X06	X06	X06
247551	Europe	1	241	X06	2.9	X06	5.6	X06	-28	X45	-67	X06	-6	H	-26	X06	X06	X06	X06	X06
247553	Europe	1	241	X06	2.9	X06	5.8	X06	-28	G	-71	X06	-4	D	-23	X06	X06	X06	X06	X06
247555	Europe	1	241	X06	2	X06	5.3	X06	-23	G	-62	X06	-4	D	-24	X06	X06	X06	X06	X06
247557	Europe	1	241	X06	1.7	X06	4.7	X06	-18	G	-57	X06	-4	H	-25	X06	X06	X06	X06	X06
247559	Europe	1	241	X06	2	X06	5.3	X06	-20	G	-65	X06	-2	H	-24	X06	X06	X06	X06	X06
247561	Europe	1	241	X06	3.6	X06	6.3	X06	-40	G	-73	X06	-7	H	-22	X06	X06	X06	X06	X06
247565	Europe	1	241	X06	1.8	X06	4.8	X06	-18	G	-56	X06	-3	H	-24	X06	X06	X06	X06	X06
247567	Europe	1	241	X06	1.7	X06	5.6	X06	-25	G	-63	X06	-3	X45	-24	X06	X06	X06	X06	X06
247569	Europe	1	241	X06	2	X06	5.1	X06	-21	G	-60	X06	-3	H	-24	X06	X06	X06	X06	X06
247571	Europe	1	241	X06	1.5	X06	5	X06	-21	G	-58	X06	-4	H	-22	X06	X06	X06	X06	X06
247573	Europe	1	241	X06	2	X06	5.2	X06	-21	G	-64	X06	-2	H	-24	X06	X06	X06	X06	X06
247575	Europe	1	241	X06	1.8	X06	5.2	X06	-22	G	-58	X06	-3	D	-23	X06	X06	X06	X06	X06
247577	Europe	1	241	X06	1.7	X06	5.3	X06	-20	H	-65	X06	-2	X45	-21	X06	X06	X06	X06	X06
247579	Europe	1	241	X06	2.9	X06	5.4	X06	-29	G	-62	X06	-3	X02	-21	X06	X06	X06	X06	X06
247581	Europe	1	241	X06	1.7	X06	4.9	X06	-18	G	-59	X06	-2	H	-23	X06	X06	X06	X06	X06
247583	Europe	1	241	X06	1.5	X06	5.1	X06	-18	H	-61	X06	-2	X45	-21	X06	X06	X06	X06	X06
247585	Europe	1	241	X06	1.8	X06	5.3	X06	-19	G	-62	X06	-2	X45	-23	X06	X06	X06	X06	X06
247587	Europe	1	241	X06	2.5	X06	5.7	X06	-30	G	-68	X06	-5	D	-24	X06	X06	X06	X06	X06
247589	Europe	1	241	X06	1.8	X06	4.9	X06	-18	G	-56	X06	-6	X45	-26	X06	X06	X06	X06	X06
247591	Europe	1	241	X06	1.3	X06	5.1	X06	-18	G	-59	X06	-3	G	-24	X06	X06	X06	X06	X06
247595	Europe	1	241	X06	3.6	X06	6.4	X06	-34	G	-74	X06	-4	D	-23	X06	X06	X06	X06	X06
247597	Europe	1	241	X06	2	X06	5.4	X06	-24	G	-63	X06	-4	D	-24	X06	X06	X06	X06	X06
247599	Europe	1	241	X06	2	X06	5.4	X06	-21	G	-64	X06	-5	H	-26	X06	X06	X06	X06	X06
247601	Europe	1	241	X06	2.2	X06	4.9	X06	-20	G	-57	X06	-4	H	-24	X06	X06	X06	X06	X06
247603	Europe	1	241	X06	2.1	X06	5.1	X06	-23	G	-62	X06	-3	H	-24	X06	X06	X06	X06	X06
247605	Europe	1	241	X06	2.4	X06	5.4	X06	-24	G	-61	X06	-2	H	-24	X06	X06	X06	X06	X06
247607	Europe	1	241	X06	2.1	X06	5.8	X06	-28	G	-64	X06	-3	X45	-23	X06	X06	X06	X06	X06
247609	Europe	1	241	X06	2.5	X06	5.9	X06	-30	D	-73	X06	-3	H	-24	X06	X06	X06	X06	X06
247611	Europe	1	241	X06	1.7	X06	4.9	X06	-19	G	-59	X06	-3	H	-24	X06	X06	X06	X06	X06
247613	Europe	1	241	X06	1.7	X06	4.6	X06	-17	G	-55	X06	-2	H	-24	X06	X06	X06	X06	X06
247615	Europe	1	241	X06	2.4	X06	5.1	X06	-21	G	-61	X06	-4	X45	-24	X06	X06	X06	X06	X06
247617	Europe	1	241	X06	1.8	X06	5.5	X06	-24	G	-65	X06	-3	X45	-24	X06	X06	X06	X06	X06
247619	Europe	1	241	X06	1.4	X06	5	X06	-18	G	-64	X06	-2	X45	-23	X06	X06	X06	X06	X06
247621	Europe	1	241	X06	2	X06	5.2	X06	-23	G	-62	X06	-4	H	-25	X06	X06	X06	X06	X06
247623	Europe	1	241	X06	1.8	X06	5.2	X06	-22	G	-60	X06	-7	H	-24	X06	X06	X06	X06	X06
247625	Europe	1	241	X06	2.1	X06	5.7	X06	-26	G	-66	X06	-6	D	-25	X06	X06	X06	X06	X06
247627	Europe	1	241	X06	4.2	X06	6.4	X06	-40	X45	-63	X06	-9	X45	-17	X06	X06	X06	X06	X06
247629	Europe	1	241	X06	2	X06	5.3	X06	-23	G	-64	X06	-2	X45	-21	X06	X06	X06	X06	X06
247631	Europe	1	241	X06	2.2	X06	5.3	X06	-23	G	-62	X06	-3	H	-24	X06	X06	X06	X06	X06
247633	Europe	1	241	X06	2	X06	5.3	X06	-24	H	-64	X06	-4	H	-22	X06	X06	X06	X06	X06
247635	Europe	1	241	X06	1.8	X06	5.1	X06	-22	X45	-62	X06	-5	H	-24	X06	X06	X06	X06	X06
247637	Europe	1	241	X06	2.8	X06	6.2	X06	-33	H	-72	X06	-4	H	-24	X06	X06	X06	X06	X06
247639	Europe	1	241	X06	2.5	X06	5.7	X06	-29	G	-68	X06	-2	H	-23	X06	X06	X06	X06	X06
247641	Europe	1	241	X06	2.1	X06	5.1	X06	-25	G	-62	X06	-5	H	-24	X06	X06	X06	X06	X06
247643	Europe	1	241	X06	3.5	X06	6	X06	-34	H	-62	X06	-10	A	-26	X06	X06	X06	X06	X06
247645	Europe	1	241	X06	1.8	X06	4.9	X06	-19	G	-61	X06	-3	H	-24	X06	X06	X06	X06	X06
247647	Europe	1	241	X06	2.2	X06	5.4	X06	-28	G	-69	X06	-4	H	-25	X06	X06	X06	X06	X06
247649	Europe	1	241	X06	1.8	X06	5.2	X06	-20	G	-65	X06	-4	H	-25	X06	X06	X06	X06	X06
247651	Europe	1	241	X06	2.6	X06	5.2	X06	-24	G	-57	X06	-4	D	-23	X06	X06	X06	X06	X06
247653	Europe	1	241	X06	2.1	X06	5.3	X06	-27	G	-67	X06	-2	X45	-23	X06	X06	X06	X06	X06
247655	Europe	1	241	X06	1.8	X06	4.7	X06	-16	G	-57	X06	-4	X02	-25	X06	X06	X06	X06	X06
247657	Europe	1	241	X06	2.2	X06	5.4	X06	-25	G	-59	X06	-5	D	-25	X06	X06	X06	X06	X06
247659	Europe	1	241	X06	1.8	X06	5.2	X06	-22	G	-64	X06	-2	H	-22	X06	X06	X06	X06	X06
247661	Europe	1	241	X06	1.8	X06	5.4	X06	-22	G	-65	X06	-3	X45	-24	X06	X06	X06	X06	X06
247663	Europe	1	241	X06	2.2	X06	5	X06	-21	G	-59	X06	-5	G	-26	X06	X06	X06	X06	X06
247665	Europe	1	241	X06	1.7	X06	5.1	X06	-18	G	-64	X06	-4	H	-24	X06	X06	X06	X06	X06
247667	Europe	1	241	X06	2	X06	5.1	X06	-21	G	-63	X06	-4	H	-25	X06	X06	X06	X06	X06
247669	Europe	1	241	X06	2.2	X06	5.3	X06	-22	X02	-61	X06	-5	X02	-22	X06	X06	X06	X06	X06
247671	Europe	1	241	X06	2	X06	4.9	X06	-18	G	-60	X06	-4	H	-22	X06	X06	X06	X06	X06
247673	Europe	1	241	X06	1.7	X06	5.1	X06	-20	G	-63	X06	-2	X45	-23	X06	X06	X06	X06	X06
247675	Europe	1	241	X06	3.1	X06	6.4	X06	-36	G	-72	X06	-5	X02	-22	X06	X06	X06	X06	X06
247677	Europe	1	241	X06	2.4	X06	5.5	X06	-25	G	-64	X06	-4	H	-25	X06	X06	X06	X06	X06
247681	Europe	1	241	X06	2	X06	5.3	X06	-22	G	-66	X06	-4	D	-26	X06	X06	X06	X06	X06
247683	Europe	1	241	X06	2.4	X06	5.1	X06	-23	G	-62	X06	-3	H	-24	X06	X06	X06	X06	X06
247685	Europe	1	241	X06	2	X06	5	X06	-20	G	-56	X06	-4	H	-22	X06	X06	X06	X06	X06
247687	Europe	1	241	X06	1.1	X06	4.9	X06	-19	G	-61	X06	-2	X45	-23	X06	X06	X06	X06	X06
